time,latitude,longitude,sea_surface_temperature
2003-07-31T12:00:00Z,-16.00,148.00,25.31
2003-07-31T12:00:00Z,-16.00,149.00,25.35
2003-07-31T12:00:00Z,-16.00,150.00,25.44
2003-07-31T12:00:00Z,-16.00,151.00,25.48
2003-07-31T12:00:00Z,-16.00,152.00,25.61
2003-07-31T12:00:00Z,-16.00,153.00,25.71
2003-07-31T12:00:00Z,-16.00,154.00,25.83
2003-07-31T12:00:00Z,-15.00,144.00,24.49
2003-07-31T12:00:00Z,-15.00,145.00,23.88
2003-07-31T12:00:00Z,-15.00,146.00,25.18
2003-07-31T12:00:00Z,-15.00,147.00,25.55
2003-07-31T12:00:00Z,-15.00,148.00,25.60
2003-07-31T12:00:00Z,-15.00,149.00,25.59
2003-07-31T12:00:00Z,-15.00,150.00,25.63
2003-07-31T12:00:00Z,-15.00,151.00,25.78
2003-07-31T12:00:00Z,-15.00,152.00,25.92
2003-07-31T12:00:00Z,-15.00,153.00,25.98
2003-07-31T12:00:00Z,-15.00,154.00,26.11
2003-07-31T12:00:00Z,-14.00,144.00,24.52
2003-07-31T12:00:00Z,-14.00,145.00,24.95
2003-07-31T12:00:00Z,-14.00,146.00,25.44
2003-07-31T12:00:00Z,-14.00,147.00,25.60
2003-07-31T12:00:00Z,-14.00,148.00,25.77
2003-07-31T12:00:00Z,-14.00,149.00,25.86
2003-07-31T12:00:00Z,-14.00,150.00,25.89
2003-07-31T12:00:00Z,-14.00,151.00,25.91
2003-07-31T12:00:00Z,-14.00,152.00,26.05
2003-07-31T12:00:00Z,-14.00,153.00,26.11
2003-07-31T12:00:00Z,-14.00,154.00,26.16
2003-07-31T12:00:00Z,-13.00,143.00,24.69
2003-07-31T12:00:00Z,-13.00,144.00,25.07
2003-07-31T12:00:00Z,-13.00,145.00,25.43
2003-07-31T12:00:00Z,-13.00,146.00,25.55
2003-07-31T12:00:00Z,-13.00,147.00,25.61
2003-07-31T12:00:00Z,-13.00,148.00,25.77
2003-07-31T12:00:00Z,-13.00,149.00,26.00
2003-07-31T12:00:00Z,-13.00,150.00,26.11
2003-07-31T12:00:00Z,-13.00,151.00,26.13
2003-07-31T12:00:00Z,-13.00,152.00,26.08
2003-07-31T12:00:00Z,-13.00,153.00,26.12
2003-07-31T12:00:00Z,-13.00,154.00,26.17
2003-07-31T12:00:00Z,-12.00,142.00,25.45
2003-07-31T12:00:00Z,-12.00,143.00,24.93
2003-07-31T12:00:00Z,-12.00,144.00,25.25
2003-07-31T12:00:00Z,-12.00,145.00,25.64
2003-07-31T12:00:00Z,-12.00,146.00,25.79
2003-07-31T12:00:00Z,-12.00,147.00,25.85
2003-07-31T12:00:00Z,-12.00,148.00,25.93
2003-07-31T12:00:00Z,-12.00,149.00,26.03
2003-07-31T12:00:00Z,-12.00,150.00,26.13
2003-07-31T12:00:00Z,-12.00,151.00,26.19
2003-07-31T12:00:00Z,-12.00,152.00,26.20
2003-07-31T12:00:00Z,-12.00,153.00,26.19
2003-07-31T12:00:00Z,-12.00,154.00,26.23
2003-07-31T12:00:00Z,-11.00,142.00,25.44
2003-07-31T12:00:00Z,-11.00,143.00,25.26
2003-07-31T12:00:00Z,-11.00,144.00,25.31
2003-07-31T12:00:00Z,-11.00,145.00,25.55
2003-07-31T12:00:00Z,-11.00,146.00,25.74
2003-07-31T12:00:00Z,-11.00,147.00,25.93
2003-07-31T12:00:00Z,-11.00,148.00,25.97
2003-07-31T12:00:00Z,-11.00,149.00,26.02
2003-07-31T12:00:00Z,-11.00,150.00,26.10
2003-07-31T12:00:00Z,-11.00,151.00,26.07
2003-07-31T12:00:00Z,-11.00,152.00,26.51
2003-07-31T12:00:00Z,-11.00,153.00,26.85
2003-07-31T12:00:00Z,-11.00,154.00,26.97
2003-07-31T12:00:00Z,-10.00,142.00,25.76
2003-07-31T12:00:00Z,-10.00,143.00,25.81
2003-07-31T12:00:00Z,-10.00,144.00,25.65
2003-07-31T12:00:00Z,-10.00,145.00,25.65
2003-07-31T12:00:00Z,-10.00,146.00,25.82
2003-07-31T12:00:00Z,-10.00,147.00,25.89
2003-07-31T12:00:00Z,-10.00,148.00,25.83
2003-07-31T12:00:00Z,-10.00,149.00,26.01
2003-07-31T12:00:00Z,-10.00,150.00,26.81
2003-07-31T12:00:00Z,-10.00,151.00,27.01
2003-07-31T12:00:00Z,-10.00,152.00,27.16
2003-07-31T12:00:00Z,-10.00,153.00,27.17
2003-07-31T12:00:00Z,-10.00,154.00,27.25
2003-07-31T12:00:00Z,-9.00,142.00,26.06
2003-07-31T12:00:00Z,-9.00,143.00,26.13
2003-07-31T12:00:00Z,-9.00,144.00,26.19
2003-07-31T12:00:00Z,-9.00,145.00,26.19
2003-07-31T12:00:00Z,-9.00,146.00,26.16
2003-07-31T12:00:00Z,-9.00,147.00,26.08
2003-07-31T12:00:00Z,-9.00,149.00,27.31
2003-07-31T12:00:00Z,-9.00,150.00,27.22
2003-07-31T12:00:00Z,-9.00,151.00,27.21
2003-07-31T12:00:00Z,-9.00,152.00,27.31
2003-07-31T12:00:00Z,-9.00,153.00,27.17
2003-07-31T12:00:00Z,-9.00,154.00,27.25
2003-08-31T12:00:00Z,-24.00,151.00,19.70
2003-08-31T12:00:00Z,-24.00,152.00,21.28
2003-08-31T12:00:00Z,-24.00,153.00,22.48
2003-08-31T12:00:00Z,-24.00,154.00,22.85
2003-08-31T12:00:00Z,-23.00,150.00,19.34
2003-08-31T12:00:00Z,-23.00,151.00,20.58
2003-08-31T12:00:00Z,-23.00,152.00,21.88
2003-08-31T12:00:00Z,-23.00,153.00,22.44
2003-08-31T12:00:00Z,-23.00,154.00,23.05
2003-08-31T12:00:00Z,-22.00,149.00,20.24
2003-08-31T12:00:00Z,-22.00,150.00,20.60
2003-08-31T12:00:00Z,-22.00,151.00,21.39
2003-08-31T12:00:00Z,-22.00,152.00,21.98
2003-08-31T12:00:00Z,-22.00,153.00,22.79
2003-08-31T12:00:00Z,-22.00,154.00,23.50
2003-08-31T12:00:00Z,-21.00,149.00,21.21
2003-08-31T12:00:00Z,-21.00,150.00,21.88
2003-08-31T12:00:00Z,-21.00,151.00,22.63
2003-08-31T12:00:00Z,-21.00,152.00,23.38
2003-08-31T12:00:00Z,-21.00,153.00,23.65
2003-08-31T12:00:00Z,-21.00,154.00,23.65
2003-08-31T12:00:00Z,-20.00,148.00,22.54
2003-08-31T12:00:00Z,-20.00,149.00,22.54
2003-08-31T12:00:00Z,-20.00,150.00,22.91
2003-08-31T12:00:00Z,-20.00,151.00,23.69
2003-08-31T12:00:00Z,-20.00,152.00,23.95
2003-08-31T12:00:00Z,-20.00,153.00,23.79
2003-08-31T12:00:00Z,-20.00,154.00,23.62
2003-08-31T12:00:00Z,-19.00,146.00,22.57
2003-08-31T12:00:00Z,-19.00,147.00,23.05
2003-08-31T12:00:00Z,-19.00,148.00,23.60
2003-08-31T12:00:00Z,-19.00,149.00,23.80
2003-08-31T12:00:00Z,-19.00,150.00,24.02
2003-08-31T12:00:00Z,-19.00,151.00,24.22
2003-08-31T12:00:00Z,-19.00,152.00,24.25
2003-08-31T12:00:00Z,-19.00,153.00,23.93
2003-08-31T12:00:00Z,-19.00,154.00,23.68
2003-08-31T12:00:00Z,-18.00,146.00,23.13
2003-08-31T12:00:00Z,-18.00,147.00,23.97
2003-08-31T12:00:00Z,-18.00,148.00,24.14
2003-08-31T12:00:00Z,-18.00,149.00,24.15
2003-08-31T12:00:00Z,-18.00,150.00,24.31
2003-08-31T12:00:00Z,-18.00,151.00,24.31
2003-08-31T12:00:00Z,-18.00,152.00,24.26
2003-08-31T12:00:00Z,-18.00,153.00,24.13
2003-08-31T12:00:00Z,-18.00,154.00,24.08
2003-08-31T12:00:00Z,-17.00,145.00,23.30
2003-08-31T12:00:00Z,-17.00,146.00,23.87
2003-08-31T12:00:00Z,-17.00,147.00,24.38
2003-08-31T12:00:00Z,-17.00,148.00,24.39
2003-08-31T12:00:00Z,-17.00,149.00,24.45
2003-08-31T12:00:00Z,-17.00,150.00,24.47
2003-08-31T12:00:00Z,-17.00,151.00,24.50
2003-08-31T12:00:00Z,-17.00,152.00,24.37
2003-08-31T12:00:00Z,-17.00,153.00,24.30
2003-08-31T12:00:00Z,-17.00,154.00,24.40
2003-08-31T12:00:00Z,-16.00,145.00,23.49
2003-08-31T12:00:00Z,-16.00,146.00,24.28
2003-08-31T12:00:00Z,-16.00,147.00,24.58
2003-08-31T12:00:00Z,-16.00,148.00,24.68
2003-08-31T12:00:00Z,-16.00,149.00,24.71
2003-08-31T12:00:00Z,-16.00,150.00,24.77
2003-08-31T12:00:00Z,-16.00,151.00,24.88
2003-08-31T12:00:00Z,-16.00,152.00,24.88
2003-08-31T12:00:00Z,-16.00,153.00,24.84
2003-08-31T12:00:00Z,-16.00,154.00,24.95
2003-08-31T12:00:00Z,-15.00,144.00,24.47
2003-08-31T12:00:00Z,-15.00,145.00,23.72
2003-08-31T12:00:00Z,-15.00,146.00,24.62
2003-08-31T12:00:00Z,-15.00,147.00,24.87
2003-08-31T12:00:00Z,-15.00,148.00,25.03
2003-08-31T12:00:00Z,-15.00,149.00,25.08
2003-08-31T12:00:00Z,-15.00,150.00,25.13
2003-08-31T12:00:00Z,-15.00,151.00,25.20
2003-08-31T12:00:00Z,-15.00,152.00,25.33
2003-08-31T12:00:00Z,-15.00,153.00,25.56
2003-08-31T12:00:00Z,-15.00,154.00,25.74
2003-08-31T12:00:00Z,-14.00,144.00,24.22
2003-08-31T12:00:00Z,-14.00,145.00,24.64
2003-08-31T12:00:00Z,-14.00,146.00,24.97
2003-08-31T12:00:00Z,-14.00,147.00,25.05
2003-08-31T12:00:00Z,-14.00,148.00,25.23
2003-08-31T12:00:00Z,-14.00,149.00,25.33
2003-08-31T12:00:00Z,-14.00,150.00,25.35
2003-08-31T12:00:00Z,-14.00,151.00,25.32
2003-08-31T12:00:00Z,-14.00,152.00,25.44
2003-08-31T12:00:00Z,-14.00,153.00,25.57
2003-08-31T12:00:00Z,-14.00,154.00,25.72
2003-08-31T12:00:00Z,-13.00,143.00,24.33
2003-08-31T12:00:00Z,-13.00,144.00,24.73
2003-08-31T12:00:00Z,-13.00,145.00,25.08
2003-08-31T12:00:00Z,-13.00,146.00,25.12
2003-08-31T12:00:00Z,-13.00,147.00,25.04
2003-08-31T12:00:00Z,-13.00,148.00,25.24
2003-08-31T12:00:00Z,-13.00,149.00,25.46
2003-08-31T12:00:00Z,-13.00,150.00,25.46
2003-08-31T12:00:00Z,-13.00,151.00,25.43
2003-08-31T12:00:00Z,-13.00,152.00,25.54
2003-08-31T12:00:00Z,-13.00,153.00,25.57
2003-08-31T12:00:00Z,-13.00,154.00,25.62
2003-08-31T12:00:00Z,-12.00,142.00,25.27
2003-08-31T12:00:00Z,-12.00,143.00,24.57
2003-08-31T12:00:00Z,-12.00,144.00,24.91
2003-08-31T12:00:00Z,-12.00,145.00,25.15
2003-08-31T12:00:00Z,-12.00,146.00,25.14
2003-08-31T12:00:00Z,-12.00,147.00,25.16
2003-08-31T12:00:00Z,-12.00,148.00,25.28
2003-08-31T12:00:00Z,-12.00,149.00,25.47
2003-08-31T12:00:00Z,-12.00,150.00,25.51
2003-08-31T12:00:00Z,-12.00,151.00,25.48
2003-08-31T12:00:00Z,-12.00,152.00,25.62
2003-08-31T12:00:00Z,-12.00,153.00,25.65
2003-08-31T12:00:00Z,-12.00,154.00,25.66
2003-08-31T12:00:00Z,-11.00,142.00,25.08
2003-08-31T12:00:00Z,-11.00,143.00,24.85
2003-08-31T12:00:00Z,-11.00,144.00,25.03
2003-08-31T12:00:00Z,-11.00,145.00,25.14
2003-08-31T12:00:00Z,-11.00,146.00,25.17
2003-08-31T12:00:00Z,-11.00,147.00,25.24
2003-08-31T12:00:00Z,-11.00,148.00,25.34
2003-08-31T12:00:00Z,-11.00,149.00,25.43
2003-08-31T12:00:00Z,-11.00,150.00,25.40
2003-08-31T12:00:00Z,-11.00,151.00,25.63
2003-08-31T12:00:00Z,-11.00,152.00,26.17
2003-08-31T12:00:00Z,-11.00,153.00,26.40
2003-08-31T12:00:00Z,-11.00,154.00,26.53
2003-08-31T12:00:00Z,-10.00,142.00,25.27
2003-08-31T12:00:00Z,-10.00,143.00,25.28
2003-08-31T12:00:00Z,-10.00,144.00,25.33
2003-08-31T12:00:00Z,-10.00,145.00,25.35
2003-08-31T12:00:00Z,-10.00,146.00,25.21
2003-08-31T12:00:00Z,-10.00,147.00,25.18
2003-08-31T12:00:00Z,-10.00,148.00,25.14
2003-08-31T12:00:00Z,-10.00,149.00,25.32
2003-08-31T12:00:00Z,-10.00,150.00,26.21
2003-08-31T12:00:00Z,-10.00,151.00,26.48
2003-08-31T12:00:00Z,-10.00,152.00,26.87
2003-08-31T12:00:00Z,-10.00,153.00,26.91
2003-08-31T12:00:00Z,-10.00,154.00,27.06
2003-08-31T12:00:00Z,-9.00,142.00,25.42
2003-08-31T12:00:00Z,-9.00,143.00,25.52
2003-08-31T12:00:00Z,-9.00,144.00,25.64
2003-08-31T12:00:00Z,-9.00,145.00,25.56
2003-08-31T12:00:00Z,-9.00,146.00,25.39
2003-08-31T12:00:00Z,-9.00,147.00,25.25
2003-08-31T12:00:00Z,-9.00,149.00,26.82
2003-08-31T12:00:00Z,-9.00,150.00,26.70
2003-08-31T12:00:00Z,-9.00,151.00,26.78
2003-08-31T12:00:00Z,-9.00,152.00,26.97
2003-08-31T12:00:00Z,-9.00,153.00,27.01
2003-08-31T12:00:00Z,-9.00,154.00,27.20
2003-09-30T12:00:00Z,-24.00,151.00,21.56
2003-09-30T12:00:00Z,-24.00,152.00,21.73
2003-09-30T12:00:00Z,-24.00,153.00,22.70
2003-09-30T12:00:00Z,-24.00,154.00,23.28
2003-09-30T12:00:00Z,-23.00,150.00,21.68
2003-09-30T12:00:00Z,-23.00,151.00,21.72
2003-09-30T12:00:00Z,-23.00,152.00,22.19
2003-09-30T12:00:00Z,-23.00,153.00,22.62
2003-09-30T12:00:00Z,-23.00,154.00,23.52
2003-09-30T12:00:00Z,-22.00,149.00,22.34
2003-09-30T12:00:00Z,-22.00,150.00,22.19
2003-09-30T12:00:00Z,-22.00,151.00,22.56
2003-09-30T12:00:00Z,-22.00,152.00,22.80
2003-09-30T12:00:00Z,-22.00,153.00,23.23
2003-09-30T12:00:00Z,-22.00,154.00,23.83
2003-09-30T12:00:00Z,-21.00,149.00,22.97
2003-09-30T12:00:00Z,-21.00,150.00,23.10
2003-09-30T12:00:00Z,-21.00,151.00,23.31
2003-09-30T12:00:00Z,-21.00,152.00,23.84
2003-09-30T12:00:00Z,-21.00,153.00,23.94
2003-09-30T12:00:00Z,-21.00,154.00,23.88
2003-09-30T12:00:00Z,-20.00,148.00,23.75
2003-09-30T12:00:00Z,-20.00,149.00,23.66
2003-09-30T12:00:00Z,-20.00,150.00,23.71
2003-09-30T12:00:00Z,-20.00,151.00,24.06
2003-09-30T12:00:00Z,-20.00,152.00,24.06
2003-09-30T12:00:00Z,-20.00,153.00,23.95
2003-09-30T12:00:00Z,-20.00,154.00,23.76
2003-09-30T12:00:00Z,-19.00,146.00,24.22
2003-09-30T12:00:00Z,-19.00,147.00,24.10
2003-09-30T12:00:00Z,-19.00,148.00,24.20
2003-09-30T12:00:00Z,-19.00,149.00,24.33
2003-09-30T12:00:00Z,-19.00,150.00,24.21
2003-09-30T12:00:00Z,-19.00,151.00,24.15
2003-09-30T12:00:00Z,-19.00,152.00,24.17
2003-09-30T12:00:00Z,-19.00,153.00,23.95
2003-09-30T12:00:00Z,-19.00,154.00,23.77
2003-09-30T12:00:00Z,-18.00,146.00,24.35
2003-09-30T12:00:00Z,-18.00,147.00,24.49
2003-09-30T12:00:00Z,-18.00,148.00,24.51
2003-09-30T12:00:00Z,-18.00,149.00,24.42
2003-09-30T12:00:00Z,-18.00,150.00,24.25
2003-09-30T12:00:00Z,-18.00,151.00,24.22
2003-09-30T12:00:00Z,-18.00,152.00,24.41
2003-09-30T12:00:00Z,-18.00,153.00,24.46
2003-09-30T12:00:00Z,-18.00,154.00,24.34
2003-09-30T12:00:00Z,-17.00,145.00,24.52
2003-09-30T12:00:00Z,-17.00,146.00,24.52
2003-09-30T12:00:00Z,-17.00,147.00,24.70
2003-09-30T12:00:00Z,-17.00,148.00,24.52
2003-09-30T12:00:00Z,-17.00,149.00,24.52
2003-09-30T12:00:00Z,-17.00,150.00,24.47
2003-09-30T12:00:00Z,-17.00,151.00,24.53
2003-09-30T12:00:00Z,-17.00,152.00,24.72
2003-09-30T12:00:00Z,-17.00,153.00,24.98
2003-09-30T12:00:00Z,-17.00,154.00,24.97
2003-09-30T12:00:00Z,-16.00,145.00,24.39
2003-09-30T12:00:00Z,-16.00,146.00,24.62
2003-09-30T12:00:00Z,-16.00,147.00,24.81
2003-09-30T12:00:00Z,-16.00,148.00,24.74
2003-09-30T12:00:00Z,-16.00,149.00,24.72
2003-09-30T12:00:00Z,-16.00,150.00,24.74
2003-09-30T12:00:00Z,-16.00,151.00,24.71
2003-09-30T12:00:00Z,-16.00,152.00,24.95
2003-09-30T12:00:00Z,-16.00,153.00,25.27
2003-09-30T12:00:00Z,-16.00,154.00,25.27
2003-09-30T12:00:00Z,-15.00,144.00,25.45
2003-09-30T12:00:00Z,-15.00,145.00,24.47
2003-09-30T12:00:00Z,-15.00,146.00,24.86
2003-09-30T12:00:00Z,-15.00,147.00,25.04
2003-09-30T12:00:00Z,-15.00,148.00,24.99
2003-09-30T12:00:00Z,-15.00,149.00,24.83
2003-09-30T12:00:00Z,-15.00,150.00,24.85
2003-09-30T12:00:00Z,-15.00,151.00,24.94
2003-09-30T12:00:00Z,-15.00,152.00,25.25
2003-09-30T12:00:00Z,-15.00,153.00,25.47
2003-09-30T12:00:00Z,-15.00,154.00,25.49
2003-09-30T12:00:00Z,-14.00,144.00,24.83
2003-09-30T12:00:00Z,-14.00,145.00,24.80
2003-09-30T12:00:00Z,-14.00,146.00,25.02
2003-09-30T12:00:00Z,-14.00,147.00,25.12
2003-09-30T12:00:00Z,-14.00,148.00,25.13
2003-09-30T12:00:00Z,-14.00,149.00,25.02
2003-09-30T12:00:00Z,-14.00,150.00,25.05
2003-09-30T12:00:00Z,-14.00,151.00,25.14
2003-09-30T12:00:00Z,-14.00,152.00,25.34
2003-09-30T12:00:00Z,-14.00,153.00,25.41
2003-09-30T12:00:00Z,-14.00,154.00,25.63
2003-09-30T12:00:00Z,-13.00,143.00,25.00
2003-09-30T12:00:00Z,-13.00,144.00,24.86
2003-09-30T12:00:00Z,-13.00,145.00,24.96
2003-09-30T12:00:00Z,-13.00,146.00,24.97
2003-09-30T12:00:00Z,-13.00,147.00,24.94
2003-09-30T12:00:00Z,-13.00,148.00,25.12
2003-09-30T12:00:00Z,-13.00,149.00,25.27
2003-09-30T12:00:00Z,-13.00,150.00,25.23
2003-09-30T12:00:00Z,-13.00,151.00,25.21
2003-09-30T12:00:00Z,-13.00,152.00,25.43
2003-09-30T12:00:00Z,-13.00,153.00,25.67
2003-09-30T12:00:00Z,-13.00,154.00,25.88
2003-09-30T12:00:00Z,-12.00,142.00,26.03
2003-09-30T12:00:00Z,-12.00,143.00,24.96
2003-09-30T12:00:00Z,-12.00,144.00,24.92
2003-09-30T12:00:00Z,-12.00,145.00,25.02
2003-09-30T12:00:00Z,-12.00,146.00,25.13
2003-09-30T12:00:00Z,-12.00,147.00,25.10
2003-09-30T12:00:00Z,-12.00,148.00,25.10
2003-09-30T12:00:00Z,-12.00,149.00,25.32
2003-09-30T12:00:00Z,-12.00,150.00,25.39
2003-09-30T12:00:00Z,-12.00,151.00,25.37
2003-09-30T12:00:00Z,-12.00,152.00,25.55
2003-09-30T12:00:00Z,-12.00,153.00,25.79
2003-09-30T12:00:00Z,-12.00,154.00,26.15
2003-09-30T12:00:00Z,-11.00,142.00,25.68
2003-09-30T12:00:00Z,-11.00,143.00,25.28
2003-09-30T12:00:00Z,-11.00,144.00,25.22
2003-09-30T12:00:00Z,-11.00,145.00,25.20
2003-09-30T12:00:00Z,-11.00,146.00,25.14
2003-09-30T12:00:00Z,-11.00,147.00,25.14
2003-09-30T12:00:00Z,-11.00,148.00,25.13
2003-09-30T12:00:00Z,-11.00,149.00,25.28
2003-09-30T12:00:00Z,-11.00,150.00,25.28
2003-09-30T12:00:00Z,-11.00,151.00,25.65
2003-09-30T12:00:00Z,-11.00,152.00,26.18
2003-09-30T12:00:00Z,-11.00,153.00,26.50
2003-09-30T12:00:00Z,-11.00,154.00,26.77
2003-09-30T12:00:00Z,-10.00,142.00,25.83
2003-09-30T12:00:00Z,-10.00,143.00,25.79
2003-09-30T12:00:00Z,-10.00,144.00,25.50
2003-09-30T12:00:00Z,-10.00,145.00,25.42
2003-09-30T12:00:00Z,-10.00,146.00,25.25
2003-09-30T12:00:00Z,-10.00,147.00,25.16
2003-09-30T12:00:00Z,-10.00,148.00,25.16
2003-09-30T12:00:00Z,-10.00,149.00,25.36
2003-09-30T12:00:00Z,-10.00,150.00,26.44
2003-09-30T12:00:00Z,-10.00,151.00,26.62
2003-09-30T12:00:00Z,-10.00,152.00,26.83
2003-09-30T12:00:00Z,-10.00,153.00,26.87
2003-09-30T12:00:00Z,-10.00,154.00,26.99
2003-09-30T12:00:00Z,-9.00,142.00,26.11
2003-09-30T12:00:00Z,-9.00,143.00,26.17
2003-09-30T12:00:00Z,-9.00,144.00,26.03
2003-09-30T12:00:00Z,-9.00,145.00,25.64
2003-09-30T12:00:00Z,-9.00,146.00,25.48
2003-09-30T12:00:00Z,-9.00,147.00,25.27
2003-09-30T12:00:00Z,-9.00,149.00,27.08
2003-09-30T12:00:00Z,-9.00,150.00,26.97
2003-09-30T12:00:00Z,-9.00,151.00,26.83
2003-09-30T12:00:00Z,-9.00,152.00,27.06
2003-09-30T12:00:00Z,-9.00,153.00,27.10
2003-09-30T12:00:00Z,-9.00,154.00,27.23
2003-10-31T12:00:00Z,-24.00,151.00,23.68
2003-10-31T12:00:00Z,-24.00,152.00,23.23
2003-10-31T12:00:00Z,-24.00,153.00,23.80
2003-10-31T12:00:00Z,-24.00,154.00,24.38
2003-10-31T12:00:00Z,-23.00,150.00,23.87
2003-10-31T12:00:00Z,-23.00,151.00,23.71
2003-10-31T12:00:00Z,-23.00,152.00,23.54
2003-10-31T12:00:00Z,-23.00,153.00,23.95
2003-10-31T12:00:00Z,-23.00,154.00,24.50
2003-10-31T12:00:00Z,-22.00,149.00,24.86
2003-10-31T12:00:00Z,-22.00,150.00,24.46
2003-10-31T12:00:00Z,-22.00,151.00,24.44
2003-10-31T12:00:00Z,-22.00,152.00,24.31
2003-10-31T12:00:00Z,-22.00,153.00,24.47
2003-10-31T12:00:00Z,-22.00,154.00,24.63
2003-10-31T12:00:00Z,-21.00,149.00,25.06
2003-10-31T12:00:00Z,-21.00,150.00,24.84
2003-10-31T12:00:00Z,-21.00,151.00,24.68
2003-10-31T12:00:00Z,-21.00,152.00,24.91
2003-10-31T12:00:00Z,-21.00,153.00,24.87
2003-10-31T12:00:00Z,-21.00,154.00,24.59
2003-10-31T12:00:00Z,-20.00,148.00,25.39
2003-10-31T12:00:00Z,-20.00,149.00,25.14
2003-10-31T12:00:00Z,-20.00,150.00,25.03
2003-10-31T12:00:00Z,-20.00,151.00,25.15
2003-10-31T12:00:00Z,-20.00,152.00,25.12
2003-10-31T12:00:00Z,-20.00,153.00,25.01
2003-10-31T12:00:00Z,-20.00,154.00,24.77
2003-10-31T12:00:00Z,-19.00,146.00,26.24
2003-10-31T12:00:00Z,-19.00,147.00,25.74
2003-10-31T12:00:00Z,-19.00,148.00,25.43
2003-10-31T12:00:00Z,-19.00,149.00,25.45
2003-10-31T12:00:00Z,-19.00,150.00,25.34
2003-10-31T12:00:00Z,-19.00,151.00,25.24
2003-10-31T12:00:00Z,-19.00,152.00,25.08
2003-10-31T12:00:00Z,-19.00,153.00,25.02
2003-10-31T12:00:00Z,-19.00,154.00,25.28
2003-10-31T12:00:00Z,-18.00,146.00,26.11
2003-10-31T12:00:00Z,-18.00,147.00,25.71
2003-10-31T12:00:00Z,-18.00,148.00,25.61
2003-10-31T12:00:00Z,-18.00,149.00,25.51
2003-10-31T12:00:00Z,-18.00,150.00,25.41
2003-10-31T12:00:00Z,-18.00,151.00,25.26
2003-10-31T12:00:00Z,-18.00,152.00,25.01
2003-10-31T12:00:00Z,-18.00,153.00,25.24
2003-10-31T12:00:00Z,-18.00,154.00,25.64
2003-10-31T12:00:00Z,-17.00,145.00,26.37
2003-10-31T12:00:00Z,-17.00,146.00,26.02
2003-10-31T12:00:00Z,-17.00,147.00,25.77
2003-10-31T12:00:00Z,-17.00,148.00,25.56
2003-10-31T12:00:00Z,-17.00,149.00,25.66
2003-10-31T12:00:00Z,-17.00,150.00,25.62
2003-10-31T12:00:00Z,-17.00,151.00,25.62
2003-10-31T12:00:00Z,-17.00,152.00,25.53
2003-10-31T12:00:00Z,-17.00,153.00,25.84
2003-10-31T12:00:00Z,-17.00,154.00,26.07
2003-10-31T12:00:00Z,-16.00,145.00,26.16
2003-10-31T12:00:00Z,-16.00,146.00,25.90
2003-10-31T12:00:00Z,-16.00,147.00,25.83
2003-10-31T12:00:00Z,-16.00,148.00,25.85
2003-10-31T12:00:00Z,-16.00,149.00,25.84
2003-10-31T12:00:00Z,-16.00,150.00,25.85
2003-10-31T12:00:00Z,-16.00,151.00,25.93
2003-10-31T12:00:00Z,-16.00,152.00,26.12
2003-10-31T12:00:00Z,-16.00,153.00,26.25
2003-10-31T12:00:00Z,-16.00,154.00,26.20
2003-10-31T12:00:00Z,-15.00,144.00,27.36
2003-10-31T12:00:00Z,-15.00,145.00,26.09
2003-10-31T12:00:00Z,-15.00,146.00,25.81
2003-10-31T12:00:00Z,-15.00,147.00,25.86
2003-10-31T12:00:00Z,-15.00,148.00,25.97
2003-10-31T12:00:00Z,-15.00,149.00,26.02
2003-10-31T12:00:00Z,-15.00,150.00,26.20
2003-10-31T12:00:00Z,-15.00,151.00,26.37
2003-10-31T12:00:00Z,-15.00,152.00,26.43
2003-10-31T12:00:00Z,-15.00,153.00,26.61
2003-10-31T12:00:00Z,-15.00,154.00,26.57
2003-10-31T12:00:00Z,-14.00,144.00,26.30
2003-10-31T12:00:00Z,-14.00,145.00,25.89
2003-10-31T12:00:00Z,-14.00,146.00,25.89
2003-10-31T12:00:00Z,-14.00,147.00,25.98
2003-10-31T12:00:00Z,-14.00,148.00,25.98
2003-10-31T12:00:00Z,-14.00,149.00,26.07
2003-10-31T12:00:00Z,-14.00,150.00,26.28
2003-10-31T12:00:00Z,-14.00,151.00,26.55
2003-10-31T12:00:00Z,-14.00,152.00,26.78
2003-10-31T12:00:00Z,-14.00,153.00,26.93
2003-10-31T12:00:00Z,-14.00,154.00,27.06
2003-10-31T12:00:00Z,-13.00,143.00,26.40
2003-10-31T12:00:00Z,-13.00,144.00,26.00
2003-10-31T12:00:00Z,-13.00,145.00,25.99
2003-10-31T12:00:00Z,-13.00,146.00,26.03
2003-10-31T12:00:00Z,-13.00,147.00,26.06
2003-10-31T12:00:00Z,-13.00,148.00,26.13
2003-10-31T12:00:00Z,-13.00,149.00,26.18
2003-10-31T12:00:00Z,-13.00,150.00,26.34
2003-10-31T12:00:00Z,-13.00,151.00,26.54
2003-10-31T12:00:00Z,-13.00,152.00,26.88
2003-10-31T12:00:00Z,-13.00,153.00,27.22
2003-10-31T12:00:00Z,-13.00,154.00,27.51
2003-10-31T12:00:00Z,-12.00,142.00,27.55
2003-10-31T12:00:00Z,-12.00,143.00,26.58
2003-10-31T12:00:00Z,-12.00,144.00,26.09
2003-10-31T12:00:00Z,-12.00,145.00,26.11
2003-10-31T12:00:00Z,-12.00,146.00,26.15
